PG.ProteinGroups	PG.ProteinDescriptions	[1] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_1.raw.PG.Quantity	[2] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_2.raw.PG.Quantity	[3] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_3.raw.PG.Quantity	[4] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_4.raw.PG.Quantity	[5] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_5.raw.PG.Quantity	[6] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_6.raw.PG.Quantity	[7] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_7.raw.PG.Quantity	[8] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_8.raw.PG.Quantity	[9] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_9.raw.PG.Quantity	[10] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_28.raw.PG.Quantity	[11] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_29.raw.PG.Quantity	[12] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_30.raw.PG.Quantity	[13] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_31.raw.PG.Quantity	[14] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_32.raw.PG.Quantity	[15] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_33.raw.PG.Quantity	[16] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_34.raw.PG.Quantity	[17] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_35.raw.PG.Quantity	[18] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_36.raw.PG.Quantity
A0A061A0N1	FHA domain-containing protein	186082.109375	254460.09375	241086.5	735580.3125	134268.625	158774.875	225177.59375	237205.359375	119742.8203125	189399.03125	211816.9375	240573.875	107809880	6124260	10726939	433347.65625	218458	1294.1348876953125
A0A061A0N3	Urocanate hydratase	69505.53125	68831.1328125	87681.8984375	81793.7734375	52592.16796875	51396.83984375	66171.5546875	35282.140625	81742.15625	66684.2890625	76236.8984375	76323.421875	189950.046875	21256.99609375	58311.703125	36933.734375	42046.08984375	69432.3828125
A0A061A0N7	Trehalose 6-phosphate phosphatase	131653.359375	169278.578125	175232.46875	237812.71875	242380.9375	266801.6875	279017.21875	330119.28125	343520.28125	262869.59375	212015.734375	232320.359375	497.1683044433594	22247.07421875	98.96092224121094	101355.3046875	95651.71875	51190.96484375
A0A061A0N8	Anti-sigma factor antagonist	37632.296875	105626.40625	278411.875	181303.703125	224677.265625	164646.53125	61314.28515625	86637.96875	40915.59765625	72655.03125	54756.86328125	129492.8984375	439195.59375	22052.9765625	61859.5703125	38787.4375	78467.6796875	3384.1142578125
A0A061A0P3	Cold-shock DNA-binding domain protein	5728282.5	5244242.5	6806573	6934490.5	12227728	9105166	2115456.75	3113410.75	1661509.125	4649076	6255422.5	3982385	49218776	16707003	14123897	2134149.5	2075938.375	2987469.25
A0A061A0P6	Methoxymalonate biosynthesis protein	137348.21875	243306.4375	213796.265625	8768.9755859375	7994.51953125	7078.9755859375	134102.203125	174137.890625	116482.9140625	24816.8828125	22898.64453125	12017.525390625	Filtered	Filtered	Filtered	132118.265625	125602.4140625	127617.5859375
A0A061A0P7	Glycerophosphoryl diester phosphodiesterase	337493.40625	257062.578125	207849.640625	586212.8125	635431.875	656649.0625	300779.90625	331713.46875	296047.21875	185140.84375	245808.671875	260191.359375	1700200.5	144594.640625	186628.359375	262305.6875	245836.15625	317481.25
A0A061A0P9	Cupin 2 conserved barrel domain protein	87052.1640625	121285.078125	65492.8046875	846350.3125	1086962.5	897488	113785.328125	98746.0234375	72883.8671875	195560.921875	202837.703125	188939.859375	Filtered	5005.81005859375	52144.859375	28147.2578125	48243.42578125	51092.828125
A0A061A0Q2	Alpha-keto-acid decarboxylase	2303454.75	3003236	2187944.5	1553010.75	1779302.25	1617767.75	2578228.5	2878897.25	4063620	1845711.625	1841989.875	2275314	812220.5	322929.34375	568947.5625	3832582.75	2896664.5	5353794
A0A061A0Q4	Beta-ketoacyl synthase	85406.984375	55072.56640625	41672.01953125	41495.421875	5842.0205078125	267.5880126953125	29897.048828125	36292.546875	36646.671875	35268.08984375	13.426424026489258	78382.1484375	Filtered	1280462.5	Filtered	45923.21484375	37797.6015625	27025.18359375
A0A061A0Q7	Polyketide cyclase/dehydrase	Filtered	394458.46875	71820.796875	Filtered	Filtered	Filtered	27354.37109375	Filtered	57752.921875	43231.78125	Filtered	Filtered	Filtered	Filtered	Filtered	97723.953125	Filtered	102728.78125
A0A061A0Q8	HpcH_HpaI domain-containing protein	54362	51254.30859375	91919.2578125	52224.109375	35019.6640625	30231.52734375	29902.427734375	40923.12890625	54858.4765625	95229.3359375	85345.53125	88344.9765625	Filtered	189345.640625	Filtered	35584.1328125	47873.328125	32654.703125
A0A061A0Q9	Cell envelope-related transcriptionalattenuator	3584.42041015625	7457.333984375	33593.671875	NaN	Filtered	Filtered	14855.052734375	7945.7080078125	Filtered	Filtered	Filtered	9519.76171875	Filtered	Filtered	Filtered	Filtered	NaN	Filtered
A0A061A0R2	ABC transporter related protein	94361.515625	21998.740234375	28046.8359375	40962.48046875	573497.5625	185220.203125	153351.234375	80216.1328125	57325.5546875	32569.375	33915.46875	130300.515625	Filtered	Filtered	Filtered	73393.71875	191547.890625	Filtered
A0A061A0R7	Cold shock protein	161218.21875	264563.4375	355693.53125	382016.8125	323104.40625	484069.34375	198174.296875	199459.421875	186659.328125	297909.9375	231151.203125	188447.28125	263541.625	312657.09375	254222.6875	53173.77734375	48760.9375	32497.193359375
A0A061A0R8	Transcriptional regulator WhiB	53082.8125	37316.21875	158049.109375	104442.2265625	170804	98033.0703125	23754.453125	29942.087890625	30166.73828125	20829.720703125	45914.88671875	58937.5625	96985.703125	75445.703125	118738.46875	24656.517578125	32986.45703125	14193.4580078125
A0A061A0S2	DUF3027 domain-containing protein	52313.46484375	49603.37890625	39320.734375	42006.296875	58932.2421875	46396.32421875	51737.6640625	60594.58203125	57245.85546875	27816.41015625	22921.1875	29656.03515625	16866.7890625	22800.783203125	148.7532958984375	17510.6328125	35867.65625	8715.7080078125
A0A061A0S5	Transport protein	165915.984375	213710	162259.984375	257124.78125	334631.21875	325969.8125	154660.875	128785.21875	138333.3125	193132.140625	155770.046875	188939.109375	315907.8125	629914.1875	358530.34375	96479.234375	155257.484375	112058.6171875
A0A061A0S7	Transcriptional regulator, MarR family	44369.2265625	52618.5390625	140158.25	19540.603515625	49957.2890625	54375.0859375	34141.625	29181.1640625	21945.75	47495.60546875	31350.060546875	34164.75390625	Filtered	Filtered	13173.630859375	15710.994140625	16273.208984375	Filtered
A0A061A0S8	Methylthioribose-1-phosphate isomerase	175803.21875	223809.90625	211571.5	261881.953125	259183.875	248207.109375	257555.109375	271734.1875	291100.625	406411.78125	321645.65625	340879.40625	454023.6875	78365.9140625	203697.765625	279138.6875	312582.25	278414.75
A0A061A0T0	Aldo/keto reductase	379863.5625	375059.5	347210.09375	292506.84375	387383.125	295199.75	561485.25	486520.6875	479517.65625	389353.375	383129.84375	393325.84375	341814.21875	182049.359375	218896.171875	475485.34375	437480.1875	391991.21875
A0A061A0T2	ABC transporter related protein	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	28353.529296875	7855.85400390625	4296.69384765625	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered
A0A061A0T3	Ribosome hibernation promoting factor	447780.03125	717341.375	438258.6875	1575733	1762604.125	1048623.625	579461.1875	560014.3125	822963.9375	1575270.625	1159441.75	1622758.875	2917274.75	559965.625	1000821.5	437050.6875	406650.15625	201561.84375
A0A061A0T4	TIGR03084 family protein	24400.53125	14170.5439453125	15264.1552734375	16636.109375	24371.58203125	28306.599609375	40047.24609375	28295.373046875	28204.193359375	45266.40234375	54113.1328125	56949.4140625	Filtered	Filtered	13.933208465576172	5957.640625	7641.1552734375	Filtered
A0A061A0T7	Alcohol dehydrogenase GroES domain protein	262461.09375	513337.53125	116093.8359375	5756651	Filtered	2000676.875	Filtered	Filtered	NaN	200647.390625	216915.0625	95485.3515625	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered
A0A061A0T8	Acyl-CoA dehydrogenase domain-containingprotein	50474.8125	9754.2646484375	37752.0703125	56005.02734375	55976.16015625	57260.28515625	54163.5234375	40308.4453125	39203.45703125	185954.09375	214092.1875	201730.609375	254689.046875	76106.75	Filtered	17322.396484375	31092.98828125	48031.07421875
A0A061A0T9	Carboxylic ester hydrolase	32083.9921875	8983.9990234375	7560.39453125	10405.2529296875	6042.39892578125	9374.9423828125	NaN	14256.5625	16684.572265625	73653.4140625	75941.90625	66165.5859375	Filtered	5614.34130859375	Filtered	7.7535600662231445	NaN	33552.03125
A0A061A0U0	Glutamate dehydrogenase	901165.75	738073.3125	789250.5	782729.0625	859486.875	843484.3125	859832.25	758061.625	985011.6875	552483.75	679354.5	694959.6875	539094	952328.1875	729516.625	1655186.875	1281079.5	1570786.75
A0A061A0U1	Transcriptional regulator, RpiR family	142123.53125	137049.703125	106341.2265625	57546.3203125	109764.9609375	58341.92578125	46534.5	38545.25	32217.525390625	136615.859375	109205.5546875	95305.3046875	746196.8125	55968.66796875	88961.6796875	104406.1328125	36179.06640625	60244.48046875
A0A061A0U2	Regulatory protein TetR	2624.68896484375	2025.3062744140625	2870.913818359375	1676.171875	Filtered	Filtered	Filtered	Filtered	Filtered	2190.2314453125	Filtered	1368.6204833984375	Filtered	Filtered	Filtered	Filtered	Filtered	2446.43212890625
A0A061A0U4	DUF4865 family protein	93229.390625	35989.75390625	39458.26171875	22210.65234375	22175.865234375	40586.1640625	8362.9169921875	Filtered	28562.833984375	27219.20703125	28690.373046875	32937.00390625	Filtered	Filtered	86802.515625	13784.1171875	11570.8271484375	Filtered
A0A061A0U6	Iron (Metal) dependent repressor, DtxR family	183882.65625	148208.3125	117683.8046875	151894.546875	176186.34375	159992.125	236590.9375	271390.90625	229436.9375	258017.515625	250295.234375	230099.03125	148519.40625	234552.40625	169552.25	162766.890625	212836.234375	154018.625
A0A061A0U9	Polyketide cyclase/dehydrase	157825.046875	149940.8125	110198.25	152968.828125	189340.140625	217350.078125	106292.0625	116604.890625	157220.140625	523815.71875	341084.28125	332139.0625	5567212	72123.09375	17363.59765625	60028.5	65500.6484375	49426.41796875
A0A061A0V6	Lipoprotein	61956.41796875	27805.20703125	28620.728515625	37567.48828125	55681.70703125	52566.6328125	17703.841796875	14100.75	Filtered	7910.333984375	8026.2099609375	13857.484375	Filtered	13805.046875	27454.583984375	Filtered	Filtered	Filtered
A0A061A0V7	Methyltransferase type 11	58856.62109375	39636.53515625	30809.9375	14194.421875	16105.712890625	8057.69384765625	26515.3984375	35776.2890625	34426.171875	38528.89453125	33992.87890625	45619.33203125	Filtered	34147.94140625	67936.3515625	23180.94140625	28688.490234375	21615.02734375
A0A061A0V8	Non-specific serine/threonine protein kinase	40424.5859375	41205.5859375	60251.69921875	55312.84765625	41684.59765625	34960.87109375	84093.4296875	73226.515625	83465.9609375	26679.837890625	19728.90625	27584.287109375	Filtered	43997.2265625	Filtered	27513.97265625	42343.25	48578.80078125
A0A061A0V9	ATP-binding region ATPase domain protein	50972.98828125	55684.6015625	224828.5625	74120.5703125	122459.1171875	84677.8125	77939.5859375	57002.6484375	37168.19921875	94488.4453125	83995.6328125	108765.0546875	Filtered	307785.6875	113839	69796.3125	25178.69140625	59280.7421875
A0A061A0W0	Anti-sigma factor antagonist	164093.828125	42071.29296875	270160.40625	35106.984375	110616.296875	2286.996826171875	53201.5078125	15853.466796875	18668.72265625	108314.4296875	32256.455078125	76848.1328125	Filtered	Filtered	Filtered	24686.720703125	22991.462890625	22.823030471801758
A0A061A0W2	Cell division ATP-binding protein FtsE	150887.1875	150529.9375	130995.578125	241206.09375	286742.25	260725.53125	181690.890625	184042.140625	188767.140625	179099.0625	212811.640625	218523.28125	165525.046875	198587.171875	182735.34375	120756.640625	82523.09375	124088.015625
A0A061A0W4	Glutamate racemase	32544.189453125	50210.3125	80477.265625	21354.44140625	32001.732421875	12447.1103515625	26775.515625	17442.892578125	19566.474609375	23437.65234375	6941.91259765625	28007.509765625	45.640167236328125	94779.84375	38.2177734375	14299.6171875	22611.78515625	6.387478828430176
A0A061A0W5	Alpha/beta hydrolase fold containing protein	404971.53125	314094.78125	384801.6875	104768.046875	111307.4609375	109107.890625	141817.296875	146524.34375	204421.453125	319977.1875	253079.46875	251377.3125	1251181.625	75986.828125	Filtered	153129.09375	93500.9375	132266.71875
A0A061A0W9	Transcriptional regulator, CdaR	Filtered	3504.033203125	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	8053.9541015625	7128.77587890625	7862.5439453125	Filtered	Filtered	Filtered	Filtered	6375.2509765625	Filtered
A0A061A0X1	Aldehyde Dehydrogenase	20391.296875	45091.671875	64490.12109375	63881.99609375	54994.734375	70709.796875	15000.048828125	29193.78125	14023.7236328125	383191.09375	321141.1875	399184.625	19147.35546875	117.14376068115234	23165.1015625	24256.068359375	28692.501953125	8920.013671875
A0A061A0X3	Aldehyde Dehydrogenase	53977.28515625	21581.27734375	45317.2265625	23597.833984375	6421.0146484375	20752.56640625	35446.05078125	31662.19140625	42432.60546875	14411.5908203125	20679.568359375	26781.2109375	Filtered	2.962035655975342	5.561720848083496	50824.16796875	52554.05859375	50500.9296875
A0A061A0Y4	Dihydroxyacetone kinase, DhaK subunit	1321265.875	1432801.875	1387629.625	2573960.25	2968582.75	2522952.75	1660924.25	1511099.625	1677361	6004843	7272588.5	6340073.5	10024127	3129045.5	2521823.5	2078739.75	1704702	1930287.875
A0A061A0Y5	Transcriptional regulator, LysR family	25928.39453125	18658.04296875	7805.48486328125	Filtered	4201.28076171875	1037.1729736328125	34848.125	26123.2734375	36666.94921875	27987.93359375	13194.267578125	24437.39453125	Filtered	31203.5078125	Filtered	25089.48828125	20497.0078125	2760.71142578125
A0A061A0Y7	Secreted protein	113743.2109375	100992.5234375	82422.8515625	139609.78125	192017.609375	196188.125	43250.9609375	83767.3046875	69275.015625	378323.625	285691.28125	329431.09375	2873904.75	364808.78125	651548.375	95850.984375	73388.203125	102676.078125
A0A061A0Y9	HPt domain-containing protein	123131.109375	285318.03125	162418.765625	359902.21875	634638.3125	366145.25	130404.2109375	131244.734375	140763.65625	121190.3203125	145028.84375	105207.7578125	Filtered	127055.5234375	168056.625	40823.72265625	36622.578125	9380.7802734375
A0A061A0Z1	Putative_PNPOx domain-containing protein	100190.078125	110054.59375	92913.71875	201510.921875	235753.390625	221896.671875	191920.78125	289286.625	128470.4375	119021.859375	82426.3359375	100873.8203125	34.508033752441406	242909.5	359672.40625	113888.2578125	156790.25	43003.26953125
A0A061A0Z2	ErfK/YbiS/YcfS/YnhG family protein	1866990.75	1729267	2433173.75	132145.390625	208798.34375	112795.2109375	744530.9375	1108376.875	490976	249105.09375	250465.625	180920.453125	690147.875	177247.765625	307382.875	25324.3359375	35230.06640625	64703.17578125
A0A061A0Z3	Methyltransferase type 11	179511.359375	14077.9248046875	23423.64453125	306137.0625	401121.5	527377.625	150410.390625	49656.67578125	31709.005859375	390357.875	370505.1875	326041.65625	Filtered	197089.5	Filtered	38758.09375	Filtered	Filtered
A0A061A0Z4	RNA polymerase sigma factor	145944.515625	127893.3984375	179019.75	237472.421875	243997.34375	195529.40625	117596.203125	117011.8828125	103195.75	68264.4296875	92281.125	65544.203125	Filtered	96597.15625	84690.046875	70068.0390625	61176.88671875	147198.3125
A0A061A0Z6	Methylmalonyl-CoA mutase domain-containingprotein	Filtered	Filtered	Filtered	12866.91015625	57455.640625	17024.392578125	Filtered	Filtered	Filtered	5857.52197265625	8657.236328125	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered
A0A061A0Z8	Histone family protein DNA-binding protein	14374390	22019612	28171208	40942832	85093144	51550008	15230404	18112330	11745577	5737856.5	4088222.75	3955587.75	17592018	20133878	35976796	8954337	7503189	13900739
A0A061A0Z9	Aliphatic sulfonates family ABC transporter,periplasmic ligand-binding protein	5888.8125	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered
A0A061A102	Extracellular solute-binding protein family 1	74007.8203125	71954.0625	65263.84375	68608.3125	59733.01171875	82004.9140625	16325.107421875	8239.5380859375	1816.215087890625	113354.9609375	64556.890625	90818.5625	32.682884216308594	29012.615234375	451.96923828125	6207.921875	7101.55859375	10071.75390625
A0A061A103	NAD-dependent epimerase/dehydratase	20542.265625	20031.6328125	18921.76953125	7408.9365234375	12794.498046875	15164.041015625	36101.609375	41317.99609375	37018.30859375	14230.6611328125	7494.59521484375	12006.4765625	Filtered	Filtered	Filtered	30141.3671875	33443.26953125	18929.21875
A0A061A105	(2Fe-2S)-binding domain-containing protein	34257.6875	14638.8349609375	15833.2646484375	18059.453125	88556.5625	53127.66796875	34875.37109375	18397.005859375	17537.884765625	NaN	6432.3359375	27096.541015625	Filtered	Filtered	35585.5546875	6308.1611328125	4244.041015625	3.27931809425354
A0A061A106	Succinate--CoA ligase [ADP-forming] subunit alpha	1734087.75	2578061.75	2606445.75	2963068.5	3947350.25	3117119.75	2874526.5	2152617	2273509.25	1473761.75	1802005.25	1362738.75	3098514	1046650.25	1406078.875	1181938.375	1744841.25	829705.0625
A0A061A110	Alpha/beta hydrolase fold containing protein	97277.6796875	88695.1796875	77400.7578125	144104.46875	172452.4375	130965.125	87380.1015625	87942.46875	80171.9609375	174228.9375	155752.90625	170730.46875	312.8724670410156	59824.5859375	69054.796875	24454.302734375	50813.3671875	21377.279296875
A0A061A111	Bifunctional protein FolD	1346294.375	1430497.5	1471663.625	1538178.5	1809464.75	1575187.75	1292601.875	1299805.875	1289405.625	1111762	1075832.625	1105617.875	2837283.75	1093863.5	1608827.75	1082243.125	1331917.5	565254.1875
A0A061A119	Secreted protein	76594.9296875	55412.76953125	79284.234375	38696.92578125	17331.208984375	24345.814453125	78729.296875	56854.19140625	87392.46875	53327.97265625	51081.98046875	33961.1953125	Filtered	98106.1484375	78280.8125	32897.5078125	38195.0703125	41069.00390625
A0A061A122	Aldehyde Dehydrogenase	231379.671875	225864.40625	228512.15625	254287.328125	277450.03125	233390.828125	149501.859375	150843.46875	145484.296875	200570.796875	248360.53125	241462.03125	740784.5	247161.359375	158057.03125	140518.671875	127417.6640625	119248.078125
A0A061A123	4-hydroxyphenylpyruvate dioxygenase	670311.375	516105.34375	831140.9375	111849.3828125	94055.65625	92329.0625	125848.7890625	224818.640625	125284.78125	562746.4375	658945.3125	733598.0625	967225.9375	344975.0625	322390.03125	318004.1875	224270.625	61097.0078125
A0A061A124	Peptidase S11 D-alanyl-D-alaninecarboxypeptidase 1	3468371.25	3909300.5	4465555.5	2300381	2246040.5	2703667	949620.9375	708912	540118.0625	3041105	3434223.25	2790094	6457636.5	447772.21875	800442.625	72099.3046875	74697.984375	48894.66015625
A0A061A126	Integral membrane protein	179524.5625	117957.7421875	86104.3125	218164.921875	187185.109375	220732.609375	221544.578125	162843.125	185689.203125	176865.390625	181411.125	169929.5625	203182.140625	309536.53125	278337.96875	85841.5390625	186882.296875	57522.78125
A0A061A128	DUF2510 domain-containing protein	1308069.375	1132352.25	881692.8125	728493.4375	868837.75	707983.875	1095615.625	1022326.25	639769.1875	1269020	1266435.875	1261761.5	1155471	322100.34375	407107.09375	312132.625	579272.8125	924062.6875
A0A061A129	Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase	114454.7890625	63198.6015625	275628.59375	107053.4140625	197485.640625	49516.5078125	127925.1171875	86584.2890625	129868.21875	251181.953125	203634.5	213890.21875	Filtered	458926.875	11614.275390625	152014.59375	97155.46875	131726.296875
A0A061A133	Carbohydrate kinase, FGGY	14497.5810546875	19455.078125	11156.2177734375	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	5962.40087890625	7248.64794921875	5708.66357421875	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered
A0A061A135	Xanthine permease	55036.125	28959.724609375	9399.0283203125	3.4059689044952393	74604.1875	28965.53125	28375.85546875	35632.52734375	36211.0546875	20364.56640625	5527.04248046875	11684.7109375	Filtered	Filtered	Filtered	4817.587890625	21396.783203125	51192.9921875
A0A061A137	Methyltransferase type 12	77107.46875	18267.728515625	28518.90625	36113.140625	26641.369140625	12896.11328125	19709.384765625	36683.80078125	11304.2607421875	17656.6875	15923.5615234375	19086.25	Filtered	845036.1875	Filtered	20779.51953125	12377.4853515625	10906.837890625
